Wavenumber(cm-1),Intensity
2.162389078498293657e+03,9.199255121042830829e-01
2.160887372013651657e+03,9.199255121042830829e-01
2.160750853242320773e+03,9.199255121042830829e-01
2.169215017064846506e+03,9.189944134078211757e-01
2.169078498293515167e+03,9.189944134078211757e-01
2.167508532423208180e+03,9.189944134078211757e-01
2.167303754266211399e+03,9.189944134078211757e-01
2.165938566552901193e+03,9.189944134078211757e-01
2.165665529010238970e+03,9.189944134078211757e-01
2.164300341296928309e+03,9.189944134078211757e-01
2.164095563139931528e+03,9.189944134078211757e-01
2.162662116040955425e+03,9.189944134078211757e-01
2.162389078498293657e+03,9.189944134078211757e-01
2.160887372013651657e+03,9.189944134078211757e-01
2.160750853242320773e+03,9.189944134078211757e-01
2.141160409556313880e+03,9.189944134078211757e-01
2.141092150170648438e+03,9.189944134078211757e-01
2.141023890784982996e+03,9.189944134078211757e-01
2.169215017064846506e+03,9.180633147113593795e-01
2.169078498293515167e+03,9.180633147113593795e-01
2.167508532423208180e+03,9.180633147113593795e-01
2.167303754266211399e+03,9.180633147113593795e-01
2.165938566552901193e+03,9.180633147113593795e-01
2.165665529010238970e+03,9.180633147113593795e-01
2.164300341296928309e+03,9.180633147113593795e-01
2.164095563139931528e+03,9.180633147113593795e-01
2.162662116040955425e+03,9.180633147113593795e-01
2.162389078498293657e+03,9.180633147113593795e-01
2.160887372013651657e+03,9.180633147113593795e-01
2.160750853242320773e+03,9.180633147113593795e-01
2.141160409556313880e+03,9.180633147113593795e-01
2.141023890784982996e+03,9.180633147113593795e-01
2.139317406143344670e+03,9.180633147113593795e-01
2.139249146757679227e+03,9.180633147113593795e-01
2.139180887372013785e+03,9.180633147113593795e-01
2.169215017064846506e+03,9.171322160148975833e-01
2.169078498293515167e+03,9.171322160148975833e-01
2.167508532423208180e+03,9.171322160148975833e-01
2.167303754266211399e+03,9.171322160148975833e-01
2.165938566552901193e+03,9.171322160148975833e-01
2.165665529010238970e+03,9.171322160148975833e-01
2.164300341296928309e+03,9.171322160148975833e-01
2.164095563139931528e+03,9.171322160148975833e-01
2.162662116040955425e+03,9.171322160148975833e-01
2.162389078498293657e+03,9.171322160148975833e-01
2.160887372013651657e+03,9.171322160148975833e-01
2.160750853242320773e+03,9.171322160148975833e-01
2.141160409556313880e+03,9.171322160148975833e-01
2.141023890784982996e+03,9.171322160148975833e-01
2.139317406143344670e+03,9.171322160148975833e-01
2.139180887372013785e+03,9.171322160148975833e-01
2.169215017064846506e+03,9.162011173184357871e-01
2.169078498293515167e+03,9.162011173184357871e-01
2.167508532423208180e+03,9.162011173184357871e-01
2.167303754266211399e+03,9.162011173184357871e-01
2.165938566552901193e+03,9.162011173184357871e-01
2.165665529010238970e+03,9.162011173184357871e-01
2.164300341296928309e+03,9.162011173184357871e-01
2.164095563139931528e+03,9.162011173184357871e-01
2.162662116040955425e+03,9.162011173184357871e-01
2.162389078498293657e+03,9.162011173184357871e-01
2.160887372013651657e+03,9.162011173184357871e-01
2.160750853242320773e+03,9.162011173184357871e-01
2.141160409556313880e+03,9.162011173184357871e-01
2.141023890784982996e+03,9.162011173184357871e-01
2.139317406143344670e+03,9.162011173184357871e-01
2.139180887372013785e+03,9.162011173184357871e-01
2.169215017064846506e+03,9.152700186219738798e-01
2.169010238907849725e+03,9.152700186219738798e-01
2.167508532423208180e+03,9.152700186219738798e-01
2.167303754266211399e+03,9.152700186219738798e-01
2.165938566552901193e+03,9.152700186219738798e-01
2.165665529010238970e+03,9.152700186219738798e-01
2.164300341296928309e+03,9.152700186219738798e-01
2.164095563139931528e+03,9.152700186219738798e-01
2.162662116040955425e+03,9.152700186219738798e-01
2.162389078498293657e+03,9.152700186219738798e-01
2.160887372013651657e+03,9.152700186219738798e-01
2.160750853242320773e+03,9.152700186219738798e-01
2.141160409556313880e+03,9.152700186219738798e-01
2.141023890784982996e+03,9.152700186219738798e-01
2.139317406143344670e+03,9.152700186219738798e-01
2.139180887372013785e+03,9.152700186219738798e-01
2.169215017064846506e+03,9.143389199255120836e-01
2.169010238907849725e+03,9.143389199255120836e-01
2.167508532423208180e+03,9.143389199255120836e-01
2.167303754266211399e+03,9.143389199255120836e-01
2.165938566552901193e+03,9.143389199255120836e-01
2.165665529010238970e+03,9.143389199255120836e-01
2.164300341296928309e+03,9.143389199255120836e-01
2.164095563139931528e+03,9.143389199255120836e-01
2.162662116040955425e+03,9.143389199255120836e-01
2.162389078498293657e+03,9.143389199255120836e-01
2.160887372013651657e+03,9.143389199255120836e-01
2.160750853242320773e+03,9.143389199255120836e-01
2.141160409556313880e+03,9.143389199255120836e-01
2.141023890784982996e+03,9.143389199255120836e-01
2.139317406143344670e+03,9.143389199255120836e-01
2.139180887372013785e+03,9.143389199255120836e-01
2.169215017064846506e+03,9.134078212290502874e-01
2.169010238907849725e+03,9.134078212290502874e-01
2.167508532423208180e+03,9.134078212290502874e-01
2.167303754266211399e+03,9.134078212290502874e-01
2.165938566552901193e+03,9.134078212290502874e-01
2.165665529010238970e+03,9.134078212290502874e-01
2.164300341296928309e+03,9.134078212290502874e-01
2.164095563139931528e+03,9.134078212290502874e-01
2.162662116040955425e+03,9.134078212290502874e-01
2.162389078498293657e+03,9.134078212290502874e-01
2.160887372013651657e+03,9.134078212290502874e-01
2.160750853242320773e+03,9.134078212290502874e-01
2.141160409556313880e+03,9.134078212290502874e-01
2.141023890784982996e+03,9.134078212290502874e-01
2.139317406143344670e+03,9.134078212290502874e-01
2.139180887372013785e+03,9.134078212290502874e-01
2.169215017064846506e+03,9.124767225325884912e-01
2.169010238907849725e+03,9.124767225325884912e-01
2.167508532423208180e+03,9.124767225325884912e-01
2.167303754266211399e+03,9.124767225325884912e-01
2.165938566552901193e+03,9.124767225325884912e-01
2.165665529010238970e+03,9.124767225325884912e-01
2.164300341296928309e+03,9.124767225325884912e-01
2.164095563139931528e+03,9.124767225325884912e-01
2.162662116040955425e+03,9.124767225325884912e-01
2.162389078498293657e+03,9.124767225325884912e-01
2.160887372013651657e+03,9.124767225325884912e-01
2.160750853242320773e+03,9.124767225325884912e-01
2.141160409556313880e+03,9.124767225325884912e-01
2.141023890784982996e+03,9.124767225325884912e-01
2.139317406143344670e+03,9.124767225325884912e-01
2.139180887372013785e+03,9.124767225325884912e-01
2.169215017064846506e+03,9.115456238361265839e-01
2.169010238907849725e+03,9.115456238361265839e-01
2.167508532423208180e+03,9.115456238361265839e-01
2.167303754266211399e+03,9.115456238361265839e-01
2.165938566552901193e+03,9.115456238361265839e-01
2.165665529010238970e+03,9.115456238361265839e-01
2.164300341296928309e+03,9.115456238361265839e-01
2.164095563139931528e+03,9.115456238361265839e-01
2.162662116040955425e+03,9.115456238361265839e-01
2.162389078498293657e+03,9.115456238361265839e-01
2.160887372013651657e+03,9.115456238361265839e-01
2.160750853242320773e+03,9.115456238361265839e-01
2.141160409556313880e+03,9.115456238361265839e-01
2.141023890784982996e+03,9.115456238361265839e-01
2.139317406143344670e+03,9.115456238361265839e-01
2.139180887372013785e+03,9.115456238361265839e-01
2.169215017064846506e+03,9.106145251396647877e-01
2.169010238907849725e+03,9.106145251396647877e-01
2.167508532423208180e+03,9.106145251396647877e-01
2.167303754266211399e+03,9.106145251396647877e-01
2.165938566552901193e+03,9.106145251396647877e-01
2.165665529010238970e+03,9.106145251396647877e-01
2.164300341296928309e+03,9.106145251396647877e-01
2.164095563139931528e+03,9.106145251396647877e-01
2.162662116040955425e+03,9.106145251396647877e-01
2.162389078498293657e+03,9.106145251396647877e-01
2.160887372013651657e+03,9.106145251396647877e-01
2.160750853242320773e+03,9.106145251396647877e-01
2.141160409556313880e+03,9.106145251396647877e-01
2.141023890784982996e+03,9.106145251396647877e-01
2.139317406143344670e+03,9.106145251396647877e-01
2.139180887372013785e+03,9.106145251396647877e-01
2.169215017064846506e+03,9.096834264432029915e-01
2.169010238907849725e+03,9.096834264432029915e-01
2.167508532423208180e+03,9.096834264432029915e-01
2.167303754266211399e+03,9.096834264432029915e-01
2.165938566552901193e+03,9.096834264432029915e-01
2.165665529010238970e+03,9.096834264432029915e-01
2.164300341296928309e+03,9.096834264432029915e-01
2.164095563139931528e+03,9.096834264432029915e-01
2.162662116040955425e+03,9.096834264432029915e-01
2.162389078498293657e+03,9.096834264432029915e-01
2.160887372013651657e+03,9.096834264432029915e-01
2.160750853242320773e+03,9.096834264432029915e-01
2.141160409556313880e+03,9.096834264432029915e-01
2.141023890784982996e+03,9.096834264432029915e-01
2.139317406143344670e+03,9.096834264432029915e-01
2.139180887372013785e+03,9.096834264432029915e-01
2.169215017064846506e+03,9.087523277467411953e-01
2.169010238907849725e+03,9.087523277467411953e-01
2.167508532423208180e+03,9.087523277467411953e-01
2.167303754266211399e+03,9.087523277467411953e-01
2.165938566552901193e+03,9.087523277467411953e-01
2.165665529010238970e+03,9.087523277467411953e-01
2.164300341296928309e+03,9.087523277467411953e-01
2.164027303754266086e+03,9.087523277467411953e-01
2.162662116040955425e+03,9.087523277467411953e-01
2.162389078498293657e+03,9.087523277467411953e-01
2.160887372013651657e+03,9.087523277467411953e-01
2.160750853242320773e+03,9.087523277467411953e-01
2.141160409556313880e+03,9.087523277467411953e-01
2.141023890784982996e+03,9.087523277467411953e-01
2.139317406143344670e+03,9.087523277467411953e-01
2.139180887372013785e+03,9.087523277467411953e-01
2.169215017064846506e+03,9.078212290502792881e-01
2.169010238907849725e+03,9.078212290502792881e-01
2.167508532423208180e+03,9.078212290502792881e-01
2.167303754266211399e+03,9.078212290502792881e-01
2.165938566552901193e+03,9.078212290502792881e-01
2.165665529010238970e+03,9.078212290502792881e-01
2.164300341296928309e+03,9.078212290502792881e-01
2.164027303754266086e+03,9.078212290502792881e-01
2.162662116040955425e+03,9.078212290502792881e-01
2.162389078498293657e+03,9.078212290502792881e-01
2.160887372013651657e+03,9.078212290502792881e-01
2.160750853242320773e+03,9.078212290502792881e-01
2.141160409556313880e+03,9.078212290502792881e-01
2.141023890784982996e+03,9.078212290502792881e-01
2.139317406143344670e+03,9.078212290502792881e-01
2.139180887372013785e+03,9.078212290502792881e-01
2.169215017064846506e+03,9.068901303538174918e-01
2.169010238907849725e+03,9.068901303538174918e-01
2.167508532423208180e+03,9.068901303538174918e-01
2.167303754266211399e+03,9.068901303538174918e-01
2.165938566552901193e+03,9.068901303538174918e-01
2.165665529010238970e+03,9.068901303538174918e-01
2.164300341296928309e+03,9.068901303538174918e-01
2.164027303754266086e+03,9.068901303538174918e-01
2.162662116040955425e+03,9.068901303538174918e-01
2.162389078498293657e+03,9.068901303538174918e-01
2.160887372013651657e+03,9.068901303538174918e-01
2.160750853242320773e+03,9.068901303538174918e-01
2.141160409556313880e+03,9.068901303538174918e-01
2.141023890784982996e+03,9.068901303538174918e-01
2.139317406143344670e+03,9.068901303538174918e-01
2.139180887372013785e+03,9.068901303538174918e-01
2.169215017064846506e+03,9.059590316573556956e-01
2.169010238907849725e+03,9.059590316573556956e-01
2.167508532423208180e+03,9.059590316573556956e-01
2.167303754266211399e+03,9.059590316573556956e-01
2.165938566552901193e+03,9.059590316573556956e-01
2.165665529010238970e+03,9.059590316573556956e-01
2.164300341296928309e+03,9.059590316573556956e-01
2.164027303754266086e+03,9.059590316573556956e-01
2.162662116040955425e+03,9.059590316573556956e-01
2.162389078498293657e+03,9.059590316573556956e-01
2.160887372013651657e+03,9.059590316573556956e-01
2.160750853242320773e+03,9.059590316573556956e-01
2.141160409556313880e+03,9.059590316573556956e-01
2.141023890784982996e+03,9.059590316573556956e-01
2.139317406143344670e+03,9.059590316573556956e-01
2.139180887372013785e+03,9.059590316573556956e-01
2.169215017064846506e+03,9.050279329608938994e-01
2.169010238907849725e+03,9.050279329608938994e-01
2.167508532423208180e+03,9.050279329608938994e-01
2.167303754266211399e+03,9.050279329608938994e-01
2.165938566552901193e+03,9.050279329608938994e-01
2.165665529010238970e+03,9.050279329608938994e-01
2.164300341296928309e+03,9.050279329608938994e-01
2.164027303754266086e+03,9.050279329608938994e-01
2.162662116040955425e+03,9.050279329608938994e-01
2.162389078498293657e+03,9.050279329608938994e-01
2.160887372013651657e+03,9.050279329608938994e-01
2.160750853242320773e+03,9.050279329608938994e-01
2.141160409556313880e+03,9.050279329608938994e-01
2.141023890784982996e+03,9.050279329608938994e-01
2.139317406143344670e+03,9.050279329608938994e-01
2.139180887372013785e+03,9.050279329608938994e-01
2.169215017064846506e+03,9.040968342644319922e-01
2.169010238907849725e+03,9.040968342644319922e-01
2.167508532423208180e+03,9.040968342644319922e-01
2.167303754266211399e+03,9.040968342644319922e-01
2.165938566552901193e+03,9.040968342644319922e-01
2.165665529010238970e+03,9.040968342644319922e-01
2.164300341296928309e+03,9.040968342644319922e-01
2.164027303754266086e+03,9.040968342644319922e-01
2.162662116040955425e+03,9.040968342644319922e-01
2.162389078498293657e+03,9.040968342644319922e-01
2.160887372013651657e+03,9.040968342644319922e-01
2.160750853242320773e+03,9.040968342644319922e-01
2.141160409556313880e+03,9.040968342644319922e-01
2.141023890784982996e+03,9.040968342644319922e-01
2.139317406143344670e+03,9.040968342644319922e-01
2.139180887372013785e+03,9.040968342644319922e-01
2.169215017064846506e+03,9.031657355679701960e-01
2.169010238907849725e+03,9.031657355679701960e-01
2.167508532423208180e+03,9.031657355679701960e-01
2.167303754266211399e+03,9.031657355679701960e-01
2.165938566552901193e+03,9.031657355679701960e-01
2.165665529010238970e+03,9.031657355679701960e-01
2.164300341296928309e+03,9.031657355679701960e-01
2.164027303754266086e+03,9.031657355679701960e-01
2.162662116040955425e+03,9.031657355679701960e-01
2.162389078498293657e+03,9.031657355679701960e-01
2.160887372013651657e+03,9.031657355679701960e-01
2.160750853242320773e+03,9.031657355679701960e-01
2.141160409556313880e+03,9.031657355679701960e-01
2.141023890784982996e+03,9.031657355679701960e-01
2.139317406143344670e+03,9.031657355679701960e-01
2.139180887372013785e+03,9.031657355679701960e-01
2.169215017064846506e+03,9.022346368715083997e-01
2.169010238907849725e+03,9.022346368715083997e-01
2.167508532423208180e+03,9.022346368715083997e-01
2.167303754266211399e+03,9.022346368715083997e-01
2.165938566552901193e+03,9.022346368715083997e-01
2.165665529010238970e+03,9.022346368715083997e-01
2.164300341296928309e+03,9.022346368715083997e-01
2.164027303754266086e+03,9.022346368715083997e-01
2.162662116040955425e+03,9.022346368715083997e-01
2.162389078498293657e+03,9.022346368715083997e-01
2.160887372013651657e+03,9.022346368715083997e-01
2.160750853242320773e+03,9.022346368715083997e-01
2.141160409556313880e+03,9.022346368715083997e-01
2.141023890784982996e+03,9.022346368715083997e-01
2.139317406143344670e+03,9.022346368715083997e-01
2.139180887372013785e+03,9.022346368715083997e-01
2.169215017064846506e+03,9.013035381750466035e-01
2.169010238907849725e+03,9.013035381750466035e-01
2.167508532423208180e+03,9.013035381750466035e-01
2.167303754266211399e+03,9.013035381750466035e-01
2.165938566552901193e+03,9.013035381750466035e-01
2.165665529010238970e+03,9.013035381750466035e-01
2.164300341296928309e+03,9.013035381750466035e-01
2.164027303754266086e+03,9.013035381750466035e-01
2.162662116040955425e+03,9.013035381750466035e-01
2.162389078498293657e+03,9.013035381750466035e-01
2.160887372013651657e+03,9.013035381750466035e-01
2.160750853242320773e+03,9.013035381750466035e-01
2.141160409556313880e+03,9.013035381750466035e-01
2.141023890784982996e+03,9.013035381750466035e-01
